Start,d_name,Time,Name,code
00:20:33.840 ,голова на педали,1218.478,around_right,4
00:20:34.640 ,подход к кормушке,1219.778,approach_feeder,12
00:20:35.940 ,ест,1224.808,feeder,9
00:20:40.970 ,подход к правой педали,1227.578,approach_right,1
00:20:43.740 ,подход к левой педали,1229.928,approach_left,7
00:20:46.090 ,голова на педали,1231.848,around_right,4
00:20:48.010 ,подход к кормушке,1234.648,approach_feeder,12
00:20:50.810 ,ест,1240.358,feeder,9
00:20:56.520 ,подход к левой педали,1244.408,approach_left,7
00:21:00.570 ,голова на педали,1246.728,around_right,4
00:21:02.890 ,подход к кормушке,1248.538,approach_feeder,12
00:21:04.700 ,ест,1253.408,feeder,9
00:21:09.570 ,подход к правой педали,1257.668,approach_right,1
00:21:13.830 ,сидит под правой педалью,1262.238,look_down,21
00:21:18.400 ,нос вверх,1263.098,look_around,20
00:21:19.260 ,подход к левой педали,1264.488,approach_left,7
00:21:20.650 ,голова на педали,1268.308,around_right,4
00:21:24.470 ,голова на педали,1269.358,around_right,4
00:21:25.520 ,подход к кормушке,1270.908,approach_feeder,12
00:21:27.070 ,ест,1278.92,feeder,9
00:21:35.082 ,подход к левой педали,1286.958,approach_left,7
00:21:43.120 ,голова на педали,1288.178,around_right,4
00:21:44.340 ,подход к кормушке,1290.388,approach_feeder,12
00:21:46.550 ,ест,1296.954,feeder,9
00:21:53.116 ,подход к правой педали,1298.808,approach_right,1
00:21:54.970 ,сидит под правой педалью,1300.938,look_down,21
00:21:57.100 ,сидит под правой педалью,1300.938,look_down,21
00:21:57.100 ,умывание,1311.058,grooming,5
00:22:07.220 ,подход к левой педали,1312.578,approach_left,7
00:22:08.740 ,голова на педали,1313.598,around_right,4
00:22:09.760 ,подход к кормушке,1315.968,approach_feeder,12
00:22:12.130 ,ест,1320.438,feeder,9
00:22:16.600 ,подход к левой педали,1322.848,approach_left,7
00:22:19.010 ,голова на педали,1325.208,around_right,4
00:22:21.370 ,подход к кормушке,1326.808,approach_feeder,12
00:22:22.970 ,ест,1333.598,feeder,9
00:22:29.760 ,подход к правой педали,1337.358,approach_right,1
00:22:33.520 ,сидит под правой педалью,1340.548,look_down,21
00:22:36.710 ,подход к левой педали,1343.558,approach_left,7
00:22:39.720 ,голова на педали,1345.128,around_right,4
00:22:41.290 ,подход к кормушке,1347.088,approach_feeder,12
00:22:43.250 ,ест,1348.818,feeder,9
00:22:44.980 ,подход к левой педали,1353.488,approach_left,7
00:22:49.650 ,стойка с опорой,1355.638,rearing_sup,17
00:22:51.800 ,подход к кормушке,1356.888,approach_feeder,12
00:22:53.050 ,ест,1364.568,feeder,9
00:23:00.730 ,сидит в углу у кормушки??,1371.938,around_feeder,13
00:23:08.100 ,подход к правой педали,1374.298,approach_right,1
00:23:10.460 ,сидит под правой педалью,1384.728,look_down,21
00:23:20.890 ,подход к левой педали,1387.318,approach_left,7
00:23:23.480 ,голова на педали,1397.778,around_right,4
00:23:33.940 ,голова на педали,1400.588,around_right,4
00:23:36.750 ,подход к кормушке,1402.668,approach_feeder,12
00:23:38.830 ,ест,1407.996,feeder,9
00:23:44.158 ,сидит в углу у кормушки??,1413.208,around_feeder,13
00:23:49.370 ,подход к правой педали,1416.308,approach_right,1
00:23:52.470 ,сидит под правой педалью,1431.228,look_down,21
00:24:07.390 ,нос вверх,1434.518,look_around,20
