Name,Start,Finish,code,duration,time_start,time_finish
push_right               ,00:03:19.850 , 00:03:20.740,1,0.89,199.83,200.72
approach_feeder          ,00:03:20.730 , 00:03:21.270,11,0.54,200.71,201.25
feeder                   ,00:03:21.300 , 00:03:25.830,9,4.53,201.28,205.81
around_feeder            ,00:03:25.850 , 00:03:27.380,12,1.53,205.83,207.36
grooming                 ,00:03:27.380 , 00:03:29.570,5,2.19,207.36,209.55
approach_right           ,00:03:29.560 , 00:03:30.600,2,1.04,209.54,210.58
push_right               ,00:03:30.600 , 00:03:31.350,1,0.75,210.58,211.33
approach_feeder          ,00:03:31.350 , 00:03:31.890,11,0.54,211.33,211.87
feeder                   ,00:03:31.890 , 00:03:36.280,9,4.39,211.87,216.26
around_feeder            ,00:03:36.280 , 00:03:38.860,12,2.58,216.26,218.84
rearing_sup              ,00:03:38.840 , 00:03:40.000,16,1.16,218.82,219.98
approach_right           ,00:03:40.020 , 00:03:40.920,2,0.9,220.0,220.9
push_right               ,00:03:40.930 , 00:03:41.720,1,0.79,220.91,221.7
approach_feeder          ,00:03:41.730 , 00:03:42.150,11,0.42,221.71,222.13
feeder                   ,00:03:42.160 , 00:03:45.130,9,2.97,222.14,225.11
around_feeder            ,00:03:45.130 , 00:03:47.080,12,1.95,225.11,227.06
approach_right           ,00:03:47.080 , 00:03:48.190,2,1.11,227.06,228.17
rearing_sup              ,00:03:48.200 , 00:03:49.230,16,1.03,228.18,229.21
approach_feeder          ,00:03:49.230 , 00:03:49.680,11,0.45,229.21,229.66
around_feeder            ,00:03:49.730 , 00:03:51.270,12,1.54,229.71,231.25
approach_right           ,00:03:51.270 , 00:03:52.260,2,0.99,231.25,232.24
push_right               ,00:03:52.270 , 00:03:53.290,1,1.02,232.25,233.27
approach_feeder          ,00:03:53.310 , 00:03:53.830,11,0.52,233.29,233.81
feeder                   ,00:03:53.830 , 00:04:00.340,9,6.51,233.81,240.32
approach_right           ,00:04:00.370 , 00:04:01.650,2,1.28,240.35,241.63
push_right               ,00:04:01.630 , 00:04:02.430,1,0.8,241.61,242.41
approach_feeder          ,00:04:02.440 , 00:04:02.820,11,0.38,242.42,242.8
