Name,Start,Finish,code,duration,time_start,time_finish
push_right               ,00:06:43.170 , 00:06:43.740,1,0.57,391.59,392.16
around_right             ,00:06:43.740 , 00:06:45.760,4,2.02,392.16,394.18
look_down                ,00:06:45.780 , 00:06:46.990,20,1.21,394.2,395.41
around_right             ,00:06:46.970 , 00:06:47.410,4,0.44,395.39,395.83
look_around              ,00:06:47.410 , 00:06:48.080,19,0.67,395.83,396.5
around_emptywall         ,00:06:48.090 , 00:06:49.050,15,0.96,396.51,397.47
rearing_nosup            ,00:06:49.040 , 00:06:51.930,17,2.89,397.46,400.35
walk                     ,00:06:51.910 , 00:06:53.000,18,1.09,400.33,401.42
look_down                ,00:06:53.020 , 00:06:57.770,20,4.75,401.44,406.19
rearing_sup              ,00:06:57.770 , 00:07:01.500,16,3.73,406.19,409.92
look_down                ,00:07:01.500 , 00:07:02.990,20,1.49,409.92,411.41
walk                     ,00:07:02.950 , 00:07:05.880,18,2.93,411.37,414.3
look_down                ,00:07:05.850 , 00:07:06.990,20,1.14,414.27,415.41
walk                     ,00:07:07.000 , 00:07:07.890,18,0.89,415.42,416.31
around_emptywall         ,00:07:07.910 , 00:07:08.140,15,0.23,416.33,416.56
approach_right           ,00:07:08.150 , 00:07:08.730,2,0.58,416.57,417.15
walk                     ,00:07:08.740 , 00:07:09.960,18,1.22,417.16,418.38
look_down                ,00:07:09.960 , 00:07:18.490,20,8.53,418.38,426.91
walk                     ,00:07:18.500 , 00:07:19.670,18,1.17,426.92,428.09
around_door              ,00:07:19.670 , 00:07:22.230,14,2.56,428.09,430.65
approach_feeder          ,00:07:22.220 , 00:07:23.220,11,1.0,430.64,431.64
around_feeder            ,00:07:23.240 , 00:07:25.860,12,2.62,431.66,434.28
walk                     ,00:07:25.860 , 00:07:26.820,18,0.96,434.28,435.24
around_emptywall         ,00:07:26.830 , 00:07:28.760,15,1.93,435.25,437.18
walk                     ,00:07:28.750 , 00:07:29.220,18,0.47,437.17,437.64
grooming                 ,00:07:29.210 , 00:07:36.570,5,7.36,437.63,444.99
walk                     ,00:07:36.560 , 00:07:37.630,18,1.07,444.98,446.05
approach_feeder          ,00:07:37.640 , 00:07:38.280,11,0.64,446.06,446.7
